author,expression,title,edition,placeOfPublication,yearOfPublication,langCode
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43143950n#Expression,"Nuit d'été ! Poésie de Victor Hugo, musique de Alfred May [1 v. et piano]","Paris : G. Hartmann , [1889]",Paris,1889,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43261265v#Expression,"Sérénade pour voix de baryton ou de contralto, avec accompagnement de piano, par Eugène Schneider","Paris : P.-Schott , [1889]",Paris,1889,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43104213x#Expression,"Contemplation ! Poésie de Victor Hugo, musique de C. Lefebvre","Paris : Choudens , [1865]",Paris,1865,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb428795395#Expression,"Hymne aux morts Choeur avec solo, poésie de Victor Hugo, musique de H. Bronner-Nolhac","Paris : E. Gaudet , [1917]",Paris,1917,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb428752350#Expression,"Gloire à notre France éternelle ! Hymne de Victor Hugo, (pour soprano et choeur à l'unisson,), musique de l'abbé Louis Boyer","Paris : M. Senart , [1917]",Paris,1917,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431952251#Expression,"Gloire à notre France éternelle. Solo avec choeur à l'unisson... avec accompagnement d'orgue ou piano, poésie de Victor Hugo, musique de Louis Périvier","Paris : R. Haton , [1917]",Paris,1917,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42831230g#Expression,"Six mélodies, pour chant et piano : L'Etoile du soir, poésie d' Alfred de Musset. Souvenir de Binic, poésie d' Eugène Barbier. Viens ! poésie (auteur inconnu). Le Baiser vainqueur, poésie d'Eugène Barbier. Hier, la nuit d'été, poésie de Victor Hugo. La Ronde de Jeanne, poésie d'Eugène Barbier. Revue et harmonisé en collaboration avec M. F. Casadesus","Paris : C. Hayet , 1934",Paris,1934,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42994302n#Expression,"Contemplation ! Mélodie pour mezzo-soprano ou baryton, poésie de Victor Hugo, musique de Georges Fragerolle","Paris : L. Langlois , [1877]",Paris,1877,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43128133n#Expression,"Extase ! Mélodie pour voix de ténor ou soprano, poésie de Victor Hugo, musique de Georges Malézieux","Paris : H. Gautier , [1877]",Paris,1877,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42831086j#Expression,"Rêverie, poésie de Victor Hugo","Paris : E. Meuriot , [1893]",Paris,1893,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431042148#Expression,"Contemplation ! Poésie de Victor Hugo, musique de C. Lefebvre","Paris : Mackar et Noël , [1893]",Paris,1893,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43140856q#Expression,"Etre aimé ! Poésie de Victor Hugo, musique de J. Massenet","Paris : au Ménestrel , [1893]",Paris,1893,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43124602s#Expression,"Puisqu'ici bas ! Poésie de Victor Hugo, musique de Ch.-B. Lysberg","Paris : H. Heugel , [1891]",Paris,1891,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43007872n#Expression,"Chanson ! Paroles de M. Victor Hugo, musique de Mme Gavarni","[Paris] : imp. de Magnier jeune , [s.d.]",[Paris],[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429618705#Expression,Ma fille ! va prier ! Mélodie. Poésie de Victor Hugo,"[Paris] : (Imp. Hy. Lemoine , 1883)",[Paris],1883,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42879472q#Expression,Les Bleuets. Ballade. Poésie de Victor Hugo,"Paris : G. Brandus-Dufour et C.ie , [s.d.]",Paris,[s.d.],http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb428794732#Expression,Ode. Poésie de Victor Hugo,"Paris : Brandus et C.ie , [1853]",Paris,1853,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431779805#Expression,La ronde du sabbat : ballade,"Paris : Aulagnier , [ca 1830]",Paris,1830,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429022726#Expression,"Si mes vers avaient des ailes. Poésie de V. Hugo, (voix moyenne)","Paris : A. Durand & fils , [1909]",Paris,1909,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42893481n#Expression,Nuit d'été. Strophes de Victor Hugo,"Paris : G. Hartmann & C.ie , [1890]",Paris,1890,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42908964z#Expression,Espoir en Dieu : [mélodie pour chant et piano],"Paris : Durdilly , [ca 1890]",Paris,1890,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429408579#Expression,Chanson de pirates. Orientale VIII. Poésie de Victor Hugo,"Paris : L. Conrard , [1887]",Paris,1887,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb428468625#Expression,Simple chanson. Paroles de Victor Hugo,"Paris : Schott , 1867",Paris,1867,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43196926j#Expression,Sois heureuse : mélodie,"Paris : A. Leduc , [1882]",Paris,1882,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb428183917#Expression,Chanson de Grand père. A deux voix. Poésie de Victor Hugo. Extrait de l'Art d'être grand père,"Paris : Edition Maurice Senart et C.ie , [1917]",Paris,1917,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42818437q#Expression,Un soir que je regardais le ciel. Poésie de Victor Hugo. Extrait des Contemplations,"Paris : Edition Maurice Senart et C.ie , [1917]",Paris,1917,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42818406f#Expression,Hier au soir. Poésie de Victor Hugo. Extrait des Contemplations,"Paris : Edition Maurice Senart et C.ie , [1917]",Paris,1917,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42818392k#Expression,Chanson de pirates. Poésie de Victor Hugo. Extrait des Orientales,"Paris : Edition Maurice Senart et C.ie , [1917]",Paris,1917,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42818400c#Expression,Extase. Poésie de Victor Hugo. Extrait des Orientales,"Paris : Edition Maurice Senart et C.ie , [1917]",Paris,1917,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42818390w#Expression,Chanson d'autrefois. Poésie de Victor Hugo. Extrait des Quatre vents de l'esprit,"Paris : Edition Maurice Senart et C.ie , [1917]",Paris,1917,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb428183990#Expression,L'Eté. Poésie de Victor Hugo. Extrait des Voix intérieures,"Paris : Edition Maurice Senart et C.ie , [1917]",Paris,1917,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431956881#Expression,"Nouvelle Chanson (sur un vieil air), paroles de Victor Hugo, musique de Ph-Louis Perrelet","Lyon : A. Rey , [1893]",Lyon,1893,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42908956b#Expression,Espoir en Dieu. Poésie de Victor Hugo,"Paris : Durdilly , [1891]",Paris,1891,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43316011q#Expression,"Le Matin ! Ode pour mezzo-soprano ou baryton, poésie de Victor Hugo, musique de Jules Vasseur","Versailles : Vernède , [1892]",Versailles,1892,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb46536894m#Expression,Victor Hugo illustré : collection Paul Ollendorff,Barcelona : Altaya,Barcelona,2019,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43422418n#Expression,Les Châtiments,": Nelson Editeurs , 1957",,1957,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb465659332#Expression,Les travailleurs de la mer : 1866,"Lunel : Éditions Ararauna , DL 2020",Lunel,2020,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb453429861#Expression,Claude Gueux,"Paris : Belin ; [Paris] : Gallimard , DL 2017",Paris. - [Paris],2017,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb42973383t#Expression,"Ceux qui pieusement sont morts pour la patrie. Pour baryton solo, choeur d'hommes ou mixte avec accompagnement d'orgue ou piano, trompettes (ou pistons) et tambours. Poésie de Victor Hugo. Chant seul.","Cannes : F. Moulin , 1936",Cannes,1936,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43284517z#Expression,"Aime celui qui t'aime ! Mélodie piano et chant, poésie de V. Hugo, musique de A. Steveniers,...","Nancy : A. Dupont-Metzner , [1907]",Nancy,1907,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb448820623#Expression,Hymne pour voix seule et chœur ad libitum [avec accompagnement de piano] Poésie de Victor Hugo,"Nancy : A. Dupont-Metzner , [1918]",Nancy,1918,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb465137063#Expression,Les Djinns,"Paris : Typographies expressives , 2013",Paris,2013,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb46566724s#Expression,Les misérables,"Vanves : Hachette éducation , DL 2020",Vanves,2020,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb45399988f#Expression,Les égouts de Paris vus par Victor Hugo,"[Paris] : Nouvelles éditions Scala , DL 2017",[Paris],2017,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb45767941c#Expression,Les misérables,"[Paris] : Pocket , DL 2019-",[Paris],2019,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb46530204q#Expression,Les fleurs,"[Paris] : Gallimard , DL 2020",[Paris],2020,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb436798284#Expression,Les misérables,"[Paris] : Magnard , impr. 2013",[Paris],2013,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb457361957#Expression,Notre-Dame de Paris,"Paris : Books on demand , DL 2019",Paris,2019,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43059803b#Expression,"Hymne ""Aux morts pour la patrie !"" de Victor Hugo, musique de Louis Izoird","Montpellier : L. Izoird , [1915]",Montpellier,1915,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43120293v#Expression,"Chantez, belle inspirée ! Mélodie pour ténor ou soprano..., poésie de Victor Hugo, musique de F. Lottin","Orléans : imp. de Mme Tiget , [1864]",Orléans,1864,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb434224190#Expression,Les Contemplations,": Nelson Editeurs , 1962",,1962,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44829591h#Expression,Oh ! Quand je dors. Poèsie de Victor Hugo [mélodie à 1 voix et piano],"Bruxelles : Schott Frères , [s.d.]",Bruxelles,[s.d.],http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb429733698#Expression,L'Aurore s'allume... Choeur pour quatre voix mixtes. Poésie de Victor Hugo. Chant seul.,"Cannes (Alpes-Maritimes) : Francis Moulin, éditeur , 1929",Cannes (Alpes-Maritimes),1929,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43205061n#Expression,"Aubade, choeur à quatre voix d'hommes a cappella. Paroles de Victor Hugo","Lausanne : Foetisch frères ; Paris : Rouart, Lerolle et C.ie , 1935",Lausanne. - Paris,1935,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432050620#Expression,"Aubade, choeur à quatre voix mixtes a cappella. Paroles de Victor Hugo","Lausanne : Foetisch frères ; Paris : Rouart, Lerolle et C.ie , 1935",Lausanne. - Paris,1935,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43308936t#Expression,"Lázara ! (Lazzara), Victor Hugo, J. -Espi Ulrich","Madrid : A. Vidal hijo , [1878]",Madrid,1878,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb434222826#Expression,Les Misérables : éd. adaptée pour la jeunesse,": Delagrave , 1969",,1969,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43422437x#Expression,L'art d'être grand-père,": Nelson , 1962",,1962,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43238480c#Expression,"Donna Sabine ! . Poésie de Victor Hugo,... par And. - Alexis Roger","Paris : Aubert , [s.d.]",Paris,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44009717v#Expression,Pas d'Armes du Roi Jean : Ballade. Poésie de V. Hugo. Musique de C. Sait-Saëns,"Paris : A. Durand et Fils Edit. , [s.d.]",Paris,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44868301r#Expression,Puisque j'ai mis ma lèvre... Mélodie. Poésie de Victor Hugo. Chant et piano,"Paris : E. et A. Girod , [s.d.]",Paris,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44882121s#Expression,"Charles-René. Hymne héroïque pour solo, chœur et orchestre ou piano. Poésie de Victor Hugo. [Partition chant et piano]","Paris : H. Lemoine & Cie , [s.d.]",Paris,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44882118w#Expression,Guitare. Mélodie pour 1 voix et piano. Poésie de Victor Hugo,"Paris : E. Gallet , [s.d.]",Paris,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43135495h#Expression,"Rédemption ! Réal mélodique, poésie de Victor Hugo, musique de A. Marmontel","Paris : C. Gambogi , [1870]",Paris,1870,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43135484v#Expression,"Nouvelle Chanson-sur un vieil air.... Poésie de Victor Hugo, musique de A. Marmontel","Paris : C. Gambogi , [1870]",Paris,1870,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43068408x#Expression,"Si tu veux, faisons un Rêve ! Poésie de Victor Hugo, musique de Anne Judic","Paris : E. Fromont , [1895]",Paris,1895,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432051132#Expression,"Rêverie pour mezzo-soprano ou ténor, paroles de Victor Hugo, musique de Albert Pillard","Paris : E. Demets , [1901]",Paris,1901,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb430024683#Expression,"Enfant, rêve encore ! Berceuse, poésie de Victor Hugo, musique de Peppe Gambogi","Paris : S. Richault , [1847]",Paris,1847,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43205006h#Expression,"Ruy-Blas ! Chant des lavandières..., poésie de Victor Hugo, musique de A. Pilati","Paris : A. Hélaine , [1872]",Paris,1872,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb430024621#Expression,"Le Crépuscule ! Sérénade..., paroles de V. Hugo, musique de Peppe Gambogi","Paris : S. Richault , [1846]",Paris,1846,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43037064f#Expression,"Quand la Nuit, n'est pas étoilée ! Poésie de Victor Hugo, musique de Reynaldo Hahn","Paris : au Ménestrel , [1900]",Paris,1900,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44916296n#Expression,Op. 53. Deux chœurs sur des poésies extraites de l'Arts d'être grand-père de Victor Hugo,"Paris : Durand , 1878",Paris,1878,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43205007v#Expression,"Ruy-Blas ! Chant des lavandières..., poésie de Victor Hugo, musique de A. Pilati","Paris : A. Hélaine , [1873]",Paris,1873,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432043439#Expression,"Jeanne ! Poésie de Victor Hugo, musique de A. - Michel de Pierredon","Paris : imp. de Delanchy , [1885]",Paris,1885,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43001888k#Expression,"Les Paysans du bord de la mer, paroles de Victor Hugo, musique de J. Gallice","Paris : imp. de E. Delanchy , [1914]",Paris,1914,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43039462b#Expression,"Avec toi ! Contemplation, paroles de Victor Hugo, musique de Guy. d' Hardelot","Paris : L. Grus , [1896]",Paris,1896,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb431567234#Expression,"Extase ! Mélodie, poésie de Victor Hugo, musique de Teresa Millanollo-Parmentier","Paris : J. Heinz , [1860]",Paris,1860,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432842321#Expression,"Louis XVII. Mélodie, poésie de Victor Hugo, musique de Stéphenmer","Paris : E. Gérard , [1869]",Paris,1869,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43238720b#Expression,"Nouvelle Chanson ! Poésie de Victor Hugo, musique de Victor Roger fils","Paris : au Ménestrel , [1876]",Paris,1876,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43183076p#Expression,"Les Enfants pauvres Choeur pour voix de femmes avec solo de soprano, poésie de Victor Hugo, musique de Max d' Ollone","Paris : Enoch , [1906]",Paris,1906,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb430662422#Expression,"Oh ! Quand je dors ! Mélodie, poésie de Victor Hugo, musique de Jacob-Axel Josephson","Paris : J. Richault , [1854]",Paris,1854,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43039463p#Expression,"Avec toi ! Contemplation, paroles de Victor Hugo, musique de Guy. d' Hardelot","Paris : L. Grus , [1897]",Paris,1897,
